file,sn_name,band,ra,dec,total_epochs,t_mean_first,t_mean_last,disc_date,epochs_pre_disc,epochs_post_disc,t_delta_first,t_delta_last,t_delta_next
SN2007gn-NUV.fits.gz,SN2007gn,NUV,49.13070833333333,15.46130555555555,1,2003-11-29,2003-11-29,2007-07-31,1,0,-1339.0,-1339.0,
SN2007gp-FUV.fits.gz,SN2007gp,FUV,329.3982916666667,8.01313888888889,2,2006-09-21,2007-07-20,2007-08-07,2,0,-320.0,-18.0,
SN2007gp-NUV.fits.gz,SN2007gp,NUV,329.3982916666667,8.01313888888889,2,2006-09-21,2007-07-20,2007-08-07,2,0,-320.0,-18.0,
SN2007gt-FUV.fits.gz,SN2007gt,FUV,4.10904,-0.352658,6,2006-09-15,2008-10-28,2007-08-16,2,4,-335.0,440.0,395.0
SN2007gt-NUV.fits.gz,SN2007gt,NUV,4.10904,-0.352658,6,2006-09-15,2008-10-28,2007-08-16,2,4,-335.0,440.0,395.0
SN2007gu-FUV.fits.gz,SN2007gu,FUV,343.4272916666667,12.09844444444444,2,2006-10-01,2007-07-25,2007-08-16,2,0,-318.0,-21.0,
SN2007gu-NUV.fits.gz,SN2007gu,NUV,343.4272916666667,12.09844444444444,2,2006-10-01,2007-07-25,2007-08-16,2,0,-318.0,-21.0,
SN2007gv-FUV.fits.gz,SN2007gv,FUV,24.77354166666667,6.245,1,2007-09-17,2007-09-17,2007-08-19,0,1,30.0,30.0,30.0
SN2007gv-NUV.fits.gz,SN2007gv,NUV,24.77354166666667,6.245,1,2007-09-17,2007-09-17,2007-08-19,0,1,30.0,30.0,30.0
SN2007ha-FUV.fits.gz,SN2007ha,FUV,11.50745833333333,-23.23733333333334,3,2003-10-25,2006-11-23,2007-08-20,3,0,-1394.0,-270.0,
SN2007ha-NUV.fits.gz,SN2007ha,NUV,11.50745833333333,-23.23733333333334,3,2003-10-25,2006-11-23,2007-08-20,3,0,-1394.0,-270.0,
SN2007hb-FUV.fits.gz,SN2007hb,FUV,32.14175,29.23730555555556,2,2007-09-10,2007-09-13,2007-08-24,0,2,17.0,20.0,17.0
SN2007hb-NUV.fits.gz,SN2007hb,NUV,32.14175,29.23730555555556,2,2007-09-10,2007-09-13,2007-08-24,0,2,17.0,20.0,17.0
SN2007hd-FUV.fits.gz,SN2007hd,FUV,47.235125,-11.27294444444444,3,2007-10-13,2007-11-06,2007-08-22,0,3,53.0,77.0,53.0
SN2007hd-NUV.fits.gz,SN2007hd,NUV,47.235125,-11.27294444444444,3,2007-10-13,2007-11-06,2007-08-22,0,3,53.0,77.0,53.0
SN2007hf-FUV.fits.gz,SN2007hf,FUV,39.36775,-23.53463888888889,2,2005-11-08,2005-11-15,2007-08-24,2,0,-653.0,-647.0,
SN2007hf-NUV.fits.gz,SN2007hf,NUV,39.36775,-23.53463888888889,2,2005-11-08,2005-11-15,2007-08-24,2,0,-653.0,-647.0,
SN2007hg-NUV.fits.gz,SN2007hg,NUV,62.13604166666666,2.378805555555556,1,2003-11-26,2003-11-26,2007-08-24,1,0,-1367.0,-1367.0,
SN2007hh-FUV.fits.gz,SN2007hh,FUV,251.74625,38.93402777777777,4,2004-05-16,2007-05-27,2007-08-26,4,0,-1196.0,-91.0,
SN2007hh-NUV.fits.gz,SN2007hh,NUV,251.74625,38.93402777777777,4,2004-05-16,2007-05-27,2007-08-26,4,0,-1196.0,-91.0,
SN2007hk-NUV.fits.gz,SN2007hk,NUV,311.9881666666666,-5.407194444444444,8,2006-09-01,2009-07-24,2007-08-31,2,6,-363.0,693.0,326.0
SN2007ho-FUV.fits.gz,SN2007ho,FUV,320.712375,-21.14513888888889,2,2006-09-29,2007-07-20,2007-08-31,2,0,-335.0,-41.0,
SN2007ho-NUV.fits.gz,SN2007ho,NUV,320.712375,-21.14513888888889,2,2006-09-29,2007-07-20,2007-08-31,2,0,-335.0,-41.0,
SN2007hp-FUV.fits.gz,SN2007hp,FUV,9.506166666666667,-14.96341666666667,1,2006-11-14,2006-11-14,2007-09-01,1,0,-290.0,-290.0,
SN2007hp-NUV.fits.gz,SN2007hp,NUV,9.506166666666667,-14.96341666666667,1,2006-11-14,2006-11-14,2007-09-01,1,0,-290.0,-290.0,
SN2007hq-FUV.fits.gz,SN2007hq,FUV,2.527833333333333,-16.27341666666667,1,2007-09-06,2007-09-06,2007-09-01,0,1,6.0,6.0,6.0
SN2007hq-NUV.fits.gz,SN2007hq,NUV,2.527833333333333,-16.27341666666667,2,2007-09-06,2007-09-12,2007-09-01,0,2,6.0,11.0,6.0
SN2007ht-FUV.fits.gz,SN2007ht,FUV,8.640875,-1.217527777777778,5,2006-10-09,2007-09-20,2007-09-02,2,3,-327.0,19.0,6.0
SN2007ht-NUV.fits.gz,SN2007ht,NUV,8.640875,-1.217527777777778,5,2006-10-09,2007-09-20,2007-09-02,2,3,-327.0,19.0,6.0
SN2007hu-FUV.fits.gz,SN2007hu,FUV,254.1248333333333,27.97788888888889,3,2004-08-04,2007-06-21,2007-09-09,3,0,-1131.0,-79.0,
SN2007hu-NUV.fits.gz,SN2007hu,NUV,254.1248333333333,27.97788888888889,3,2004-08-04,2007-06-21,2007-09-09,3,0,-1131.0,-79.0,
SN2007hx-FUV.fits.gz,SN2007hx,FUV,31.6137,-0.8993249999999999,4,2003-10-15,2008-10-18,2007-09-03,3,1,-1418.0,411.0,411.0
SN2007hx-NUV.fits.gz,SN2007hx,NUV,31.6137,-0.8993249999999999,4,2003-10-15,2008-10-18,2007-09-03,3,1,-1418.0,411.0,411.0
SN2007hy-FUV.fits.gz,SN2007hy,FUV,54.9264,1.0923,2,2003-11-26,2008-12-03,2007-09-03,1,1,-1376.0,457.0,457.0
SN2007hy-NUV.fits.gz,SN2007hy,NUV,54.9264,1.0923,2,2003-11-26,2008-12-03,2007-09-03,1,1,-1376.0,457.0,457.0
SN2007ia-FUV.fits.gz,SN2007ia,FUV,55.7919,0.102471,5,2006-12-10,2008-12-15,2007-09-04,1,4,-268.0,469.0,468.0
SN2007ia-NUV.fits.gz,SN2007ia,NUV,55.7919,0.102471,7,2006-12-10,2009-11-29,2007-09-04,1,6,-268.0,817.0,468.0
SN2007ic-FUV.fits.gz,SN2007ic,FUV,1.49159,1.10309,7,2003-10-20,2007-11-07,2007-09-05,1,6,-1415.0,63.0,26.0
SN2007ic-NUV.fits.gz,SN2007ic,NUV,1.49159,1.10309,7,2003-10-20,2007-11-07,2007-09-05,1,6,-1415.0,63.0,26.0
SN2007ie-FUV.fits.gz,SN2007ie,FUV,334.402875,0.6133333333333333,88,2003-08-31,2008-09-23,2007-09-05,82,6,-1465.0,385.0,5.0
SN2007ie-NUV.fits.gz,SN2007ie,NUV,334.402875,0.6133333333333333,131,2003-08-31,2011-08-19,2007-09-05,84,47,-1465.0,1444.0,5.0
SN2007ii-FUV.fits.gz,SN2007ii,FUV,8.391875,0.9849166666666667,5,2007-09-05,2007-09-30,2007-09-04,0,5,1.0,26.0,1.0
SN2007ii-NUV.fits.gz,SN2007ii,NUV,8.391875,0.9849166666666667,5,2007-09-05,2007-09-30,2007-09-04,0,5,1.0,26.0,1.0
SN2007ij-FUV.fits.gz,SN2007ij,FUV,359.342,0.1058580555555556,4,2003-10-20,2007-11-09,2007-09-04,2,2,-1414.0,67.0,29.0
SN2007ij-NUV.fits.gz,SN2007ij,NUV,359.342,0.1058580555555556,4,2003-10-20,2007-11-09,2007-09-04,2,2,-1414.0,67.0,29.0
SN2007ik-FUV.fits.gz,SN2007ik,FUV,339.724,-1.167261111111111,5,2004-08-10,2008-09-17,2007-09-05,4,1,-1121.0,379.0,379.0
SN2007ik-NUV.fits.gz,SN2007ik,NUV,339.724,-1.167261111111111,6,2004-08-10,2008-09-17,2007-09-05,5,1,-1121.0,379.0,379.0
SN2007im-FUV.fits.gz,SN2007im,FUV,336.5490833333333,-12.13602777777778,2,2003-08-17,2006-09-29,2007-08-31,2,0,-1475.0,-336.0,
SN2007im-NUV.fits.gz,SN2007im,NUV,336.5490833333333,-12.13602777777778,3,2003-08-17,2010-09-26,2007-08-31,2,1,-1475.0,1122.0,1122.0
SN2007in-FUV.fits.gz,SN2007in,FUV,17.057,18.74083333333333,1,2003-10-07,2003-10-07,2007-09-09,1,0,-1433.0,-1433.0,
SN2007in-NUV.fits.gz,SN2007in,NUV,17.057,18.74083333333333,1,2003-10-07,2003-10-07,2007-09-09,1,0,-1433.0,-1433.0,
SN2007io-FUV.fits.gz,SN2007io,FUV,16.19870833333333,4.521305555555555,6,2007-09-21,2008-10-28,2007-09-10,0,6,12.0,415.0,12.0
SN2007io-NUV.fits.gz,SN2007io,NUV,16.19870833333333,4.521305555555555,6,2007-09-21,2008-10-28,2007-09-10,0,6,12.0,415.0,12.0
SN2007ip-FUV.fits.gz,SN2007ip,FUV,23.78675,36.018,3,2004-10-04,2006-11-10,2007-09-10,3,0,-1071.0,-303.0,
SN2007ip-NUV.fits.gz,SN2007ip,NUV,23.78675,36.018,6,2004-10-04,2011-11-19,2007-09-10,4,2,-1071.0,1531.0,1528.0
SN2007is-FUV.fits.gz,SN2007is,FUV,251.8107916666667,40.24358333333333,3,2007-05-27,2008-06-13,2007-09-14,2,1,-110.0,273.0,273.0
SN2007is-NUV.fits.gz,SN2007is,NUV,251.8107916666667,40.24358333333333,4,2007-05-27,2009-06-01,2007-09-14,2,2,-110.0,626.0,273.0
SN2007ix-FUV.fits.gz,SN2007ix,FUV,12.87866666666667,-0.947388888888889,2,2003-10-04,2007-10-20,2007-09-03,1,1,-1429.0,47.0,47.0
SN2007ix-NUV.fits.gz,SN2007ix,NUV,12.87866666666667,-0.947388888888889,2,2003-10-04,2007-10-20,2007-09-03,1,1,-1429.0,47.0,47.0
SN2007iy-NUV.fits.gz,SN2007iy,NUV,310.275,-0.422121,35,2004-07-11,2010-07-04,2007-09-03,24,11,-1148.0,1036.0,323.0
SN2007J-NUV.fits.gz,SN2007J,NUV,34.71541666666667,33.72869444444444,1,2011-11-18,2011-11-18,2007-01-15,0,1,1769.0,1769.0,1769.0
SN2007jb-FUV.fits.gz,SN2007jb,FUV,6.640791666666667,0.04197222222222222,5,2004-09-21,2008-09-27,2007-09-04,1,4,-1078.0,390.0,32.0
SN2007jb-NUV.fits.gz,SN2007jb,NUV,6.640791666666667,0.04197222222222222,5,2004-09-21,2008-09-27,2007-09-04,1,4,-1078.0,390.0,32.0
SN2007jc-FUV.fits.gz,SN2007jc,FUV,350.9525833333333,-1.136138888888889,3,2003-08-24,2008-10-14,2007-09-04,2,1,-1471.0,407.0,407.0
SN2007jc-NUV.fits.gz,SN2007jc,NUV,350.9525833333333,-1.136138888888889,3,2003-08-24,2008-10-14,2007-09-04,2,1,-1471.0,407.0,407.0
SN2007jd-FUV.fits.gz,SN2007jd,FUV,44.9737,1.160230555555555,5,2007-10-20,2008-12-18,2007-09-05,0,5,45.0,470.0,45.0
SN2007jd-NUV.fits.gz,SN2007jd,NUV,44.9737,1.160230555555555,6,2007-10-20,2009-10-25,2007-09-05,0,6,45.0,782.0,45.0
SN2007je-FUV.fits.gz,SN2007je,FUV,32.947125,-0.9124444444444445,4,2004-10-04,2008-10-22,2007-09-12,2,2,-1072.0,406.0,406.0
SN2007je-NUV.fits.gz,SN2007je,NUV,32.947125,-0.9124444444444445,4,2004-10-04,2008-10-22,2007-09-12,2,2,-1072.0,406.0,406.0
SN2007jg-FUV.fits.gz,SN2007jg,FUV,52.46170833333333,0.05683333333333333,3,2006-12-10,2008-12-18,2007-09-14,1,2,-278.0,462.0,103.0
SN2007jg-NUV.fits.gz,SN2007jg,NUV,52.46170833333333,0.05683333333333333,3,2006-12-10,2008-12-18,2007-09-14,1,2,-278.0,462.0,103.0
SN2007jh-FUV.fits.gz,SN2007jh,FUV,54.006575,1.104688888888889,2,2003-11-26,2008-12-02,2007-09-15,1,1,-1388.0,444.0,444.0
SN2007jh-NUV.fits.gz,SN2007jh,NUV,54.006575,1.104688888888889,2,2003-11-26,2008-12-02,2007-09-15,1,1,-1388.0,444.0,444.0
SN2007ji-FUV.fits.gz,SN2007ji,FUV,9.70125,-0.1793888888888889,6,2007-09-08,2007-11-10,2007-09-03,0,6,5.0,68.0,5.0
SN2007ji-NUV.fits.gz,SN2007ji,NUV,9.70125,-0.1793888888888889,6,2007-09-08,2007-11-10,2007-09-03,0,6,5.0,68.0,5.0
SN2007jj-FUV.fits.gz,SN2007jj,FUV,26.361375,-0.01941666666666667,5,2004-10-03,2008-10-29,2007-09-03,2,3,-1065.0,422.0,34.0
SN2007jj-NUV.fits.gz,SN2007jj,NUV,26.361375,-0.01941666666666667,5,2004-10-03,2008-10-29,2007-09-03,2,3,-1065.0,422.0,34.0
SN2007jk-FUV.fits.gz,SN2007jk,FUV,43.7725,-0.1476944444444444,4,2004-11-19,2007-10-18,2007-09-03,3,1,-1017.0,46.0,46.0
SN2007jk-NUV.fits.gz,SN2007jk,NUV,43.7725,-0.1476944444444444,5,2004-11-19,2009-10-25,2007-09-03,3,2,-1017.0,784.0,46.0
SN2007jo-FUV.fits.gz,SN2007jo,FUV,347.5524166666667,-0.9314166666666667,6,2003-08-23,2008-10-09,2007-09-03,4,2,-1471.0,403.0,5.0
SN2007jo-NUV.fits.gz,SN2007jo,NUV,347.5524166666667,-0.9314166666666667,6,2003-08-23,2008-10-09,2007-09-03,4,2,-1471.0,403.0,5.0
SN2007jp-FUV.fits.gz,SN2007jp,FUV,356.172,-0.030075,7,2006-09-14,2008-08-29,2007-09-03,4,3,-353.0,361.0,19.0
SN2007jp-NUV.fits.gz,SN2007jp,NUV,356.172,-0.030075,7,2006-09-14,2008-08-29,2007-09-03,4,3,-353.0,361.0,19.0
SN2007jq-FUV.fits.gz,SN2007jq,FUV,2.994208333333333,0.9981666666666666,7,2006-09-15,2008-09-29,2007-09-04,2,5,-354.0,392.0,29.0
SN2007jq-NUV.fits.gz,SN2007jq,NUV,2.994208333333333,0.9981666666666666,7,2006-09-15,2008-09-29,2007-09-04,2,5,-354.0,392.0,29.0
SN2007jr-FUV.fits.gz,SN2007jr,FUV,35.73866666666667,1.02575,5,2003-11-23,2008-11-18,2007-09-04,1,4,-1380.0,442.0,416.0
SN2007jr-NUV.fits.gz,SN2007jr,NUV,35.73866666666667,1.02575,5,2003-11-23,2008-11-18,2007-09-04,1,4,-1380.0,442.0,416.0
SN2007jt-FUV.fits.gz,SN2007jt,FUV,37.1365,-1.042811111111111,3,2005-11-05,2008-10-13,2007-09-12,1,2,-676.0,397.0,397.0
SN2007jt-NUV.fits.gz,SN2007jt,NUV,37.1365,-1.042811111111111,3,2005-11-05,2008-10-13,2007-09-12,1,2,-676.0,397.0,397.0
SN2007ju-FUV.fits.gz,SN2007ju,FUV,2.960270833333333,-0.3393527777777778,5,2006-09-15,2008-10-22,2007-09-14,2,3,-364.0,404.0,366.0
SN2007ju-NUV.fits.gz,SN2007ju,NUV,2.960270833333333,-0.3393527777777778,5,2006-09-15,2008-10-22,2007-09-14,2,3,-364.0,404.0,366.0
SN2007jv-FUV.fits.gz,SN2007jv,FUV,3.903791666666667,-0.3893333333333333,6,2006-09-15,2008-10-28,2007-09-14,2,4,-364.0,411.0,366.0
SN2007jv-NUV.fits.gz,SN2007jv,NUV,3.903791666666667,-0.3893333333333333,6,2006-09-15,2008-10-28,2007-09-14,2,4,-364.0,411.0,366.0
SN2007jw-FUV.fits.gz,SN2007jw,FUV,30.63641666666667,-1.089166666666667,4,2004-10-04,2008-10-21,2007-09-14,2,2,-1074.0,404.0,404.0
SN2007jw-NUV.fits.gz,SN2007jw,NUV,30.63641666666667,-1.089166666666667,4,2004-10-04,2008-10-21,2007-09-14,2,2,-1074.0,404.0,404.0
SN2007jx-NUV.fits.gz,SN2007jx,NUV,300.63675,0.3716944444444444,1,2011-07-27,2011-07-27,2007-09-15,0,1,1412.0,1412.0,1412.0
SN2007jy-NUV.fits.gz,SN2007jy,NUV,312.8392916666667,0.3993888888888888,10,2003-08-17,2008-09-02,2007-09-03,9,1,-1478.0,365.0,365.0
SN2007jz-FUV.fits.gz,SN2007jz,FUV,20.983375,1.255,7,2004-09-25,2008-10-03,2007-09-05,2,5,-1075.0,395.0,28.0
SN2007jz-NUV.fits.gz,SN2007jz,NUV,20.983375,1.255,7,2004-09-25,2008-10-03,2007-09-05,2,5,-1075.0,395.0,28.0
SN2007ka-FUV.fits.gz,SN2007ka,FUV,20.34458333333333,-0.01480555555555555,5,2007-09-21,2007-10-29,2007-09-05,0,5,17.0,54.0,17.0
SN2007ka-NUV.fits.gz,SN2007ka,NUV,20.34458333333333,-0.01480555555555555,5,2007-09-21,2007-10-29,2007-09-05,0,5,17.0,54.0,17.0
SN2007kb-NUV.fits.gz,SN2007kb,NUV,313.103,0.2774722222222222,12,2003-08-17,2008-09-02,2007-09-13,11,1,-1488.0,355.0,355.0
SN2007kd-FUV.fits.gz,SN2007kd,FUV,141.4917083333333,34.63313888888889,3,2004-02-09,2009-02-07,2007-09-23,2,1,-1322.0,503.0,503.0
SN2007kd-NUV.fits.gz,SN2007kd,NUV,141.4917083333333,34.63313888888889,6,2004-01-29,2010-03-14,2007-09-23,4,2,-1332.0,903.0,503.0
SN2007kg-NUV.fits.gz,SN2007kg,NUV,359.6559583333333,60.98519444444445,4,2011-08-09,2011-11-12,2007-09-22,0,4,1418.0,1512.0,1418.0
SN2007kk-NUV.fits.gz,SN2007kk,NUV,55.59690833333333,39.24175,1,2005-12-23,2005-12-23,2007-09-28,1,0,-644.0,-644.0,
SN2007kp-FUV.fits.gz,SN2007kp,FUV,332.3732916666667,0.7378888888888888,12,2004-08-06,2008-09-23,2007-09-13,5,7,-1133.0,377.0,342.0
SN2007kp-NUV.fits.gz,SN2007kp,NUV,332.3732916666667,0.7378888888888888,45,2004-08-06,2010-08-22,2007-09-13,6,39,-1133.0,1074.0,342.0
SN2007kq-FUV.fits.gz,SN2007kq,FUV,4.933208333333333,-0.4000972222222223,9,2004-09-21,2008-09-29,2007-09-14,3,6,-1088.0,382.0,21.0
SN2007kq-NUV.fits.gz,SN2007kq,NUV,4.933208333333333,-0.4000972222222223,9,2004-09-21,2008-09-29,2007-09-14,3,6,-1088.0,382.0,21.0
SN2007kr-FUV.fits.gz,SN2007kr,FUV,6.364958333333333,-0.8393333333333334,6,2003-10-04,2007-10-30,2007-09-14,2,4,-1441.0,46.0,22.0
SN2007kr-NUV.fits.gz,SN2007kr,NUV,6.364958333333333,-0.8393333333333334,6,2003-10-04,2007-10-30,2007-09-14,2,4,-1441.0,46.0,22.0
SN2007kt-FUV.fits.gz,SN2007kt,FUV,27.59929166666667,1.172361111111111,4,2007-10-16,2008-11-01,2007-09-15,0,4,31.0,413.0,31.0
SN2007kt-NUV.fits.gz,SN2007kt,NUV,27.59929166666667,1.172361111111111,8,2007-10-16,2010-12-08,2007-09-15,0,8,31.0,1180.0,31.0
SN2007ku-FUV.fits.gz,SN2007ku,FUV,23.36791666666667,0.524611111111111,8,2004-10-03,2008-10-29,2007-09-16,2,6,-1078.0,410.0,9.0
SN2007ku-NUV.fits.gz,SN2007ku,NUV,23.36791666666667,0.524611111111111,8,2004-10-03,2008-10-29,2007-09-16,2,6,-1078.0,410.0,9.0
SN2007kv-FUV.fits.gz,SN2007kv,FUV,17.56641666666667,0.472,3,2003-10-06,2007-10-22,2007-09-19,1,2,-1443.0,33.0,19.0
SN2007kv-NUV.fits.gz,SN2007kv,NUV,17.56641666666667,0.472,8,2003-10-06,2010-11-08,2007-09-19,1,7,-1443.0,1147.0,19.0
SN2007kx-FUV.fits.gz,SN2007kx,FUV,3.428641666666667,0.6523277777777778,7,2006-09-15,2008-10-29,2007-09-22,2,5,-372.0,403.0,358.0
SN2007kx-NUV.fits.gz,SN2007kx,NUV,3.428641666666667,0.6523277777777778,7,2006-09-15,2008-10-29,2007-09-22,2,5,-372.0,403.0,358.0
SN2007la-FUV.fits.gz,SN2007la,FUV,337.478,1.058469444444444,1,2004-08-24,2004-08-24,2007-09-30,1,0,-1131.0,-1131.0,
SN2007la-NUV.fits.gz,SN2007la,NUV,337.478,1.058469444444444,2,2004-08-24,2011-10-12,2007-09-30,1,1,-1131.0,1473.0,1473.0
SN2007lc-FUV.fits.gz,SN2007lc,FUV,12.28804166666667,0.5966111111111112,4,2003-10-04,2007-11-03,2007-10-06,1,3,-1462.0,29.0,0.0
SN2007lc-NUV.fits.gz,SN2007lc,NUV,12.28804166666667,0.5966111111111112,4,2003-10-04,2007-11-03,2007-10-06,1,3,-1462.0,29.0,0.0
SN2007le-FUV.fits.gz,SN2007le,FUV,354.701875,-6.522694444444444,5,2003-10-16,2008-09-05,2007-10-13,4,1,-1457.0,329.0,329.0
SN2007le-NUV.fits.gz,SN2007le,NUV,354.701875,-6.522694444444444,5,2003-10-16,2008-09-05,2007-10-13,4,1,-1457.0,329.0,329.0
SN2007lf-FUV.fits.gz,SN2007lf,FUV,4.189416666666666,1.200888888888889,7,2006-09-15,2007-10-27,2007-09-03,2,5,-353.0,54.0,31.0
SN2007lf-NUV.fits.gz,SN2007lf,NUV,4.189416666666666,1.200888888888889,7,2006-09-15,2007-10-27,2007-09-03,2,5,-353.0,54.0,31.0
SN2007lg-FUV.fits.gz,SN2007lg,FUV,11.516375,-0.01080555555555555,4,2003-10-04,2007-10-01,2007-09-22,1,3,-1448.0,9.0,2.0
SN2007lg-NUV.fits.gz,SN2007lg,NUV,11.516375,-0.01080555555555555,4,2003-10-04,2007-10-01,2007-09-22,1,3,-1448.0,9.0,2.0
SN2007lh-FUV.fits.gz,SN2007lh,FUV,17.21675,1.197888888888889,4,2003-10-06,2008-09-30,2007-09-22,2,2,-1446.0,375.0,2.0
SN2007lh-NUV.fits.gz,SN2007lh,NUV,17.21675,1.197888888888889,14,2003-10-06,2010-09-28,2007-09-22,2,12,-1446.0,1102.0,2.0
SN2007li-FUV.fits.gz,SN2007li,FUV,18.26675,-0.54,8,2003-10-06,2008-10-04,2007-09-22,1,7,-1446.0,379.0,11.0
SN2007li-NUV.fits.gz,SN2007li,NUV,18.26675,-0.54,12,2003-10-06,2010-09-28,2007-09-22,1,11,-1446.0,1103.0,11.0
SN2007lk-FUV.fits.gz,SN2007lk,FUV,29.45895833333333,-0.3981944444444444,4,2004-10-04,2008-10-20,2007-10-03,2,2,-1093.0,384.0,384.0
SN2007lk-NUV.fits.gz,SN2007lk,NUV,29.45895833333333,-0.3981944444444444,4,2004-10-04,2008-10-20,2007-10-03,2,2,-1093.0,384.0,384.0
SN2007lm-FUV.fits.gz,SN2007lm,FUV,48.4185,0.6299722222222223,4,2003-11-24,2008-12-22,2007-10-03,1,3,-1408.0,447.0,446.0
SN2007lm-NUV.fits.gz,SN2007lm,NUV,48.4185,0.6299722222222223,5,2003-11-24,2008-12-22,2007-10-03,1,4,-1408.0,447.0,58.0
SN2007ln-FUV.fits.gz,SN2007ln,FUV,55.18004166666667,1.003055555555556,2,2003-11-26,2008-12-03,2007-10-03,1,1,-1406.0,427.0,427.0
SN2007ln-NUV.fits.gz,SN2007ln,NUV,55.18004166666667,1.003055555555556,2,2003-11-26,2008-12-03,2007-10-03,1,1,-1406.0,427.0,427.0
SN2007lo-FUV.fits.gz,SN2007lo,FUV,338.984,0.6091083333333334,1,2004-08-24,2004-08-24,2007-10-03,1,0,-1134.0,-1134.0,
SN2007lo-NUV.fits.gz,SN2007lo,NUV,338.984,0.6091083333333334,2,2004-08-24,2011-10-12,2007-10-03,1,1,-1134.0,1470.0,1470.0
SN2007lp-FUV.fits.gz,SN2007lp,FUV,340.921,0.4205111111111111,4,2006-09-12,2008-10-06,2007-10-03,2,2,-385.0,370.0,364.0
SN2007lp-NUV.fits.gz,SN2007lp,NUV,340.921,0.4205111111111111,5,2006-09-12,2009-09-29,2007-10-03,2,3,-385.0,728.0,364.0
SN2007lq-FUV.fits.gz,SN2007lq,FUV,5.782875,0.9830277777777778,6,2004-09-21,2008-09-27,2007-10-06,1,5,-1110.0,358.0,0.0
SN2007lq-NUV.fits.gz,SN2007lq,NUV,5.782875,0.9830277777777778,6,2004-09-21,2008-09-27,2007-10-06,1,5,-1110.0,358.0,0.0
SN2007lr-FUV.fits.gz,SN2007lr,FUV,12.25120833333333,-0.3232611111111111,3,2003-10-04,2007-09-24,2007-10-06,3,0,-1462.0,-12.0,
SN2007lr-NUV.fits.gz,SN2007lr,NUV,12.25120833333333,-0.3232611111111111,3,2003-10-04,2007-09-24,2007-10-06,3,0,-1462.0,-12.0,
SN2007lt-FUV.fits.gz,SN2007lt,FUV,328.447,0.01502777777777778,6,2006-08-22,2008-09-04,2007-10-06,4,2,-409.0,334.0,319.0
SN2007lt-NUV.fits.gz,SN2007lt,NUV,328.447,0.01502777777777778,6,2006-08-22,2008-09-04,2007-10-06,4,2,-409.0,334.0,319.0
SN2007lu-FUV.fits.gz,SN2007lu,FUV,330.3954166666667,-0.2568888888888889,5,2006-09-12,2008-09-18,2007-10-06,2,3,-389.0,349.0,346.0
SN2007lu-NUV.fits.gz,SN2007lu,NUV,330.3954166666667,-0.2568888888888889,6,2006-09-12,2009-09-26,2007-10-06,2,4,-389.0,722.0,346.0
SN2007lv-FUV.fits.gz,SN2007lv,FUV,351.2,0.94455,6,2003-08-25,2008-10-14,2007-10-06,3,3,-1502.0,375.0,324.0
SN2007lv-NUV.fits.gz,SN2007lv,NUV,351.2,0.94455,12,2003-08-25,2009-10-25,2007-10-06,3,9,-1502.0,751.0,324.0
SN2007lw-FUV.fits.gz,SN2007lw,FUV,354.20375,-0.7822499999999999,4,2003-10-13,2007-09-19,2007-10-06,4,0,-1453.0,-16.0,
SN2007lw-NUV.fits.gz,SN2007lw,NUV,354.20375,-0.7822499999999999,4,2003-10-13,2007-09-19,2007-10-06,4,0,-1453.0,-16.0,
SN2007ly-FUV.fits.gz,SN2007ly,FUV,5.722375,0.7759722222222222,27,2003-09-04,2004-09-21,2007-10-08,27,0,-1494.0,-1112.0,
SN2007ly-NUV.fits.gz,SN2007ly,NUV,5.722375,0.7759722222222222,28,2003-09-04,2009-10-19,2007-10-08,27,1,-1494.0,742.0,742.0
SN2007M-FUV.fits.gz,SN2007M,FUV,181.142375,20.19172222222222,1,2007-03-26,2007-03-26,2007-01-14,0,1,71.0,71.0,71.0
SN2007M-NUV.fits.gz,SN2007M,NUV,181.142375,20.19172222222222,1,2007-03-26,2007-03-26,2007-01-14,0,1,71.0,71.0,71.0
SN2007ma-FUV.fits.gz,SN2007ma,FUV,11.22404166666667,-0.9969166666666666,5,2007-09-08,2007-10-21,2007-10-08,3,2,-30.0,14.0,12.0
SN2007ma-NUV.fits.gz,SN2007ma,NUV,11.22404166666667,-0.9969166666666666,5,2007-09-08,2007-10-21,2007-10-08,3,2,-30.0,14.0,12.0
SN2007mb-FUV.fits.gz,SN2007mb,FUV,12.54661666666667,0.67575,4,2003-10-04,2007-09-30,2007-10-08,4,0,-1464.0,-8.0,
SN2007mb-NUV.fits.gz,SN2007mb,NUV,12.54661666666667,0.67575,4,2003-10-04,2007-09-30,2007-10-08,4,0,-1464.0,-8.0,
SN2007mc-FUV.fits.gz,SN2007mc,FUV,16.85708333333333,1.043722222222222,5,2003-10-06,2008-09-30,2007-10-08,3,2,-1462.0,359.0,20.0
SN2007mc-NUV.fits.gz,SN2007mc,NUV,16.85708333333333,1.043722222222222,16,2003-10-06,2010-09-28,2007-10-08,3,13,-1462.0,1086.0,20.0
SN2007me-FUV.fits.gz,SN2007me,FUV,25.266,-0.4482722222222222,3,2007-09-24,2008-10-16,2007-10-08,2,1,-13.0,375.0,375.0
SN2007me-NUV.fits.gz,SN2007me,NUV,25.266,-0.4482722222222222,3,2007-09-24,2008-10-16,2007-10-08,2,1,-13.0,375.0,375.0
