z,FUV,NUV,F275W
0.445,1.6381741160347107,0.583443251076691,0.14764539571094684
0.446,1.610226445262585,0.5924401770916141,0.1479285792512355
0.447,1.582017715746992,0.6014747437985252,0.14818910031791696
0.448,1.5536347747957073,0.610532599690194,0.14842660869450203
0.449,1.52512254045921,0.6196134725694792,0.14864277458550784
0.45,1.496501534927729,0.6287233975162027,0.1488372537756222
0.451,1.4677456218774976,0.6378705786954422,0.14900680253252596
0.452,1.4388093716163557,0.6470620282175285,0.14914651621949965
0.453,1.409659293959931,0.6563006331001242,0.14925362497424563
0.454,1.3802618487201013,0.6655837442781039,0.14933082115775329
0.455,1.3505916517111698,0.6749043575027273,0.14938594113030432
0.456,1.3206348307565827,0.6842540670649823,0.14943038948340517
0.457,1.2903883939156469,0.6936255119826774,0.1494752414695665
0.458,1.2598538643574428,0.7030136497535148,0.14952895340371644
0.459,1.2290299229759813,0.7124156025851242,0.14959671355335988
0.46,1.1979107625537357,0.7218298634922703,0.14968127142702145
0.461,1.1664827444215906,0.7312556373894133,0.14978587996669657
0.462,1.1347274459817673,0.7406929899395481,0.14991768997270086
0.463,1.1026227920723182,0.7501436646888656,0.15008885039275446
0.464,1.0701434566401344,0.7596124067743849,0.15031462849825017
0.465,1.0372553452033484,0.7691079696861981,0.15060943127032753
0.466,1.003911342708433,0.7786423616270192,0.15098414648661795
0.467,0.9700521015828579,0.7882277812808182,0.1514465442929507
0.468,0.9356166620497672,0.7978722606857538,0.15200513651570974
0.46900000000000003,0.9005592798952916,0.8075763264295244,0.15267162393545217
0.47000000000000003,0.8648642798454119,0.8173329660327839,0.1534589332861813
0.47100000000000003,0.8285415299953812,0.8271307892297395,0.15437627608620214
0.47200000000000003,0.7916235624048625,0.8369583399224592,0.1554250284650695
0.47300000000000003,0.7541575507395188,0.8468072420516594,0.15660105087186366
0.47400000000000003,0.7161976667798715,0.8566736811466088,0.1578995192474115
0.47500000000000003,0.67782940182164,0.8665590324395017,0.1593206438694018
0.47600000000000003,0.6392286830123088,0.8764710238113259,0.16086960388516328
0.47700000000000004,0.6007401455454572,0.8864251800251439,0.16255216637864062
0.47800000000000004,0.5629225938204698,0.896445095238949,0.16436846036336525
0.47900000000000004,0.5264911223711178,0.9065583969422157,0.16631091301508974
0.48,0.4921379526358244,0.9167883491349891,0.16836572487101004
0.481,0.4602859931817531,0.9271436379642979,0.17051747760007127
0.482,0.4309399468722603,0.9376123531654483,0.17275179653527822
0.483,0.4037406105731003,0.9481646705698221,0.17505574550979183
0.484,0.3782498687060328,0.9587640973717171,0.17741637422785073
0.485,0.35425920115630655,0.9693797639490266,0.17981964688051438
0.486,0.3319889308559184,0.9799937051593787,0.1822507270429174
0.487,0.31205576157763404,0.9906011372794525,0.18469602453883102
0.488,0.2952126768002024,1.001206112758092,0.18714306216817872
0.489,0.28198869618521516,1.0118160678509955,0.18958040871604906
0.49,0.27239002960250863,1.0224380015289865,0.1919966590809518
0.491,0.26590299654120475,1.0330765735302316,0.19438207087336687
0.492,0.26170327687426037,1.0437338944483026,0.19673180337252086
0.493,0.25896019413952875,1.054409692165292,0.1990477425825953
0.494,0.25705946112407735,1.0651021818903832,0.201338455507555
0.495,0.2556721920157251,1.0758090377280607,0.2036158123786112
0.496,0.2547021751835463,1.0865283347427543,0.20589242817571235
0.497,0.2541800195697015,1.0972591352872172,0.20818126244136986
0.498,0.2541583899431608,1.1080014400382674,0.21049810530534965
0.499,0.2546426271755078,1.1187557176558878,0.21286250264882658
