name,SDSS,ESSENCE,PanSTARRS,PanSTARRS2,SNLS,rochester,Nspec,OSC,manual,total
SN2004ey,0,0,0,0,0,1,7,1,0,1
SN2004fd,0,0,0,0,0,1,3,1,0,1
SN2004fh,0,1,0,0,0,1,1,1,0,2
SN2004fi,0,1,0,0,0,1,1,1,0,2
SN2004fj,0,-1,0,0,0,1,1,-1,1,1
SN2004fk,0,1,0,0,0,1,1,1,0,2
SN2004fm,0,1,0,0,0,1,1,1,0,2
SN2004fu,0,0,0,0,0,1,12,1,0,1
SN2004gs,0,0,0,0,0,1,13,1,0,1
SN2004hd,0,1,0,0,0,1,1,1,0,2
SN2004hh,0,1,0,0,0,1,1,1,0,2
SN2004hk,0,0.5,0,0,0,1,1,1,0,1.5
SN2004ho,0,0,0,0,0,1,1,-1,-1,-1
SN2004hr,0,1,0,0,0,1,1,1,0,2
SN2004ia,0,0,0,0,0,1,0,1,0,1
SN2004id,0,0,0,0,0,1,0,1,0,1
SN2004ie,0,0,0,0,0,1,0,1,0,1
SN2004if,0,0,0,0,0,1,0,1,0,1
SN2004ig,0,0,0,0,0,1,0,1,0,1
SN2004ij,0,0,0,0,0,1,0,1,0,1
SN2004ik,0,0,0,0,0,1,0,1,0,1
SN2004il,0,0,0,0,0,1,0,1,0,1
SN2005A,0,0,0,0,0,1,13,1,0,1
SN2005G,0,0,0,0,0,1,4,1,0,1
SN2005S,0,0,0,0,0,1,0,1,0,1
SN2005ac,0,0,0,0,0,1,0,1,0,1
SN2005ca,0,0,0,0,0,1,0,1,0,1
SN2005cc,0,0,0,0,0,1,12,1,0,1
SN2005co,0,0,0,0,0,1,0,1,0,1
SN2005cr,0,0,0,0,0,1,1,1,0,1
SN2005dh,0,0,0,0,0,1,2,1,0,1
SN2005ed,1,0,0,0,0,1,0,1,0,2
SN2005ef,1,0,0,0,0,1,0,1,0,2
SN2005eg,1,0,0,0,0,1,0,1,0,2
SN2005eh,0,0,0,0,0,1,0,1,0,1
SN2005ej,0,0,0,0,0,1,6,1,0,1
SN2005eq,0,0,0,0,0,1,20,1,0,1
SN2005eu,0,0,0,0,0,1,11,1,0,1
SN2005ev,0,0,0,0,0,1,0,1,0,1
SN2005ex,1,0,0,0,0,1,0,1,0,2
SN2005fb,1,0,0,0,0,1,0,1,0,2
SN2005fe,1,0,0,0,0,1,0,1,0,2
SN2005ff,1,0,0,0,0,1,0,1,0,2
SN2005fh,1,0,0,0,0,1,0,1,0,2
SN2005fi,1,0,0,0,0,1,0,1,0,2
SN2005fn,1,0,0,0,0,1,0,1,0,2
SN2005fq,-1,0,0,0,0,1,0,-1,-1,-1
SN2005fr,1,1,0,0,0,1,2,1,0,3
SN2005ft,1,0,0,0,0,1,0,1,0,2
SN2005fv,1,0,0,0,0,1,0,1,0,2
SN2005fx,1,0,0,0,0,1,0,1,0,2
SN2005fy,1,0,0,0,0,1,0,1,0,2
SN2005fz,1,0,0,0,0,0,0,1,0,1
SN2005gc,1,0,0,0,0,1,0,1,0,2
SN2005ge,0.5,0,0,0,0,1,0,1,0,1.5
SN2005gf,1,0,0,0,0,1,0,1,0,2
SN2005gg,1,0,0,0,0,1,0,1,0,2
SN2005gh,0.5,0,0,0,0,1,0,1,0,1.5
SN2005gj,1,0,0,0,0,1,16,1,0,2
SN2005go,1,0,0,0,0,1,0,1,0,2
SN2005gq,1,0,0,0,0,1,0,1,0,2
SN2005gr,1,0,0,0,0,1,0,1,0,2
SN2005gs,1,0,0,0,0,1,0,1,0,2
SN2005gu,1,0,0,0,0,1,0,1,0,2
SN2005gx,1,0,0,0,0,1,0,1,0,2
SN2005hc,1,0,0,0,0,1,8,1,0,2
SN2005hj,1,0,0,0,0,1,11,1,0,2
SN2005hk,1,0,0,0,0,1,44,1,0,2
SN2005ho,1,0,0,0,0,1,0,1,0,2
SN2005hr,1,0,0,0,0,1,0,1,0,2
SN2005ht,1,0,0,0,0,1,0,1,0,2
SN2005hu,1,0,0,0,0,1,0,1,0,2
SN2005hv,1,0,0,0,0,1,0,1,0,2
SN2005hz,1,0,0,0,0,1,0,1,0,2
SN2005ia,1,0,0,0,0,1,0,1,0,2
SN2005id,1,0,0,0,0,1,0,1,0,2
SN2005ie,1,0,0,0,0,1,0,1,0,2
SN2005ih,1,0,0,0,0,1,0,1,0,2
SN2005ij,1,0,0,0,0,1,0,1,0,2
SN2005il,1,0,0,0,0,1,0,1,0,2
SN2005in,0,0,0,0,0,1,0,1,0,1
SN2005is,0.5,0,0,0,0,1,0,1,0,1.5
SN2005ix,1,0,0,0,0,1,0,1,0,2
SN2005ja,1,0,0,0,0,1,0,1,0,2
SN2005jc,1,0,0,0,0,1,0,1,0,2
SN2005jf,0.5,0,0,0,0,1,0,1,0,1.5
SN2005jh,1,0,0,0,0,1,0,1,0,2
SN2005jj,0.5,0,0,0,0,1,0,1,0,1.5
SN2005jk,1,0,0,0,0,1,0,1,0,2
SN2005jn,1,0,0,0,0,1,0,1,0,2
SN2005jo,1,0,0,0,0,1,0,1,0,2
SN2005jp,1,0,0,0,0,1,0,1,0,2
SN2005jr,-1,0,0,0,0,1,0,-1,-1,-1
SN2005js,1,0,0,0,0,1,0,1,0,2
SN2005jw,1,0,0,0,0,1,0,1,0,2
SN2005jz,1,0,0,0,0,1,0,1,0,2
SN2005ka,1,0,0,0,0,1,0,1,0,2
SN2005kc,0,0,0,0,0,1,12,1,0,1
SN2005ke,0,0,0,0,0,1,30,1,0,1
SN2005ko,1,0,0,0,0,1,0,1,0,2
SN2005kq,1,0,0,0,0,1,0,1,0,2
SN2005kt,0.5,0,0,0,0,1,0,1,0,1.5
SN2005ky,0,0,0,0,1,1,3,1,0,2
SN2005le,1,0,0,0,0,1,0,1,0,2
SN2005lh,1,0,0,0,0,1,0,1,0,2
SN2005lj,1,0,0,0,0,1,0,1,0,2
SN2005ln,1,0,0,0,0,1,0,1,0,2
SN2005lp,1,0,0,0,0,1,0,1,0,2
SN2005mc,0,0,0,0,0,1,4,1,0,1
SN2005ml,1,0,0,0,0,1,0,1,0,2
SN2005mn,-1,0,0,0,0,1,0,-1,-1,-1
SN2005mo,1,0,0,0,0,1,0,-1,0,2
SN2005mp,1,0,0,0,0,1,0,1,0,2
SN2005mq,1,0,0,0,0,1,0,1,0,2
SN2006D,0,0,0,0,0,1,31,1,0,1
SN2006E,0,0,0,0,0,1,4,1,0,1
SN2006P,0,0,0,0,0,1,1,-1,0,1
SN2006X,0,0,0,0,0,1,85,1,0,1
SN2006Z,0,0,0,0,0,1,0,1,0,1
SN2006af,0,0,0,0,0,1,0,1,0,1
SN2006ap,0,0,0,0,0,1,1,1,0,1
SN2006ax,0,0,0,0,0,1,15,1,0,1
SN2006bb,0,0,0,0,0,1,1,1,0,1
SN2006bk,0,0,0,0,0,1,2,1,0,1
SN2006bm,0,0,0,0,0,1,1,1,0,1
SN2006br,0,0,0,0,0,1,5,1,0,1
SN2006bt,0,0,0,0,0,0,14,1,1,1
SN2006bu,0,0,0,0,0,1,2,1,0,1
SN2006bz,0,0,0,0,0,1,4,1,0,1
SN2006cc,0,0,0,0,0,1,2,1,0,1
SN2006cg,0,0,0,0,0,1,0,1,0,1
SN2006ch,0,0,0,0,0,1,2,1,0,1
SN2006cz,0,0,0,0,0,1,8,1,0,1
SN2006dd,0,0,0,0,0,1,8,1,0,1
SN2006dm,0,0,0,0,0,1,5,1,0,1
SN2006eb,1,0,0,0,0,1,2,1,0,2
SN2006ef,0,0,0,0,0,1,7,1,0,1
SN2006en,0,0,0,0,0,1,3,1,0,1
SN2006eq,1,0,0,0,0,1,3,1,0,2
SN2006er,1,0,0,0,0,1,1,1,0,2
SN2006eu,0,0,0,0,0,1,3,1,0,1
SN2006ex,1,0,0,0,0,1,1,1,0,2
SN2006fb,0,0,0,0,0,1,1,1,0,1
SN2006fc,1,0,0,0,0,1,1,1,0,2
SN2006fd,1,0,0,0,0,1,1,1,0,2
SN2006fe,-1,0,0,0,0,0,1,-1,0,-1
SN2006ff,1,0,0,0,0,1,0,1,0,2
SN2006fk,1,0,0,0,0,1,1,1,0,2
SN2006fl,1,0,0,0,0,1,1,1,0,2
SN2006fm,1,0,0,0,0,1,2,1,0,2
SN2006fn,1,0,0,0,0,1,1,1,0,2
SN2006fr,1,0,0,0,0,1,0,1,0,2
SN2006fu,1,0,0,0,0,1,1,1,0,2
SN2006fv,1,0,0,0,0,1,1,1,0,2
SN2006fw,1,0,0,0,0,1,5,1,0,2
SN2006ga,0.5,0,0,0,0,0.5,1,0.5,1,2
SN2006ge,1,0,0,0,0,1,0,1,0,2
SN2006gf,0.5,0,0,0,0,1,0,1,0,1.5
SN2006gg,1,0,0,0,0,1,0,1,0,2
SN2006gh,1,0,0,0,0,1,0,1,0,2
SN2006gl,1,0,0,0,0,1,0,1,0,2
SN2006go,1,0,0,0,0,1,0,1,0,2
SN2006gt,0,0,0,0,0,1,9,1,0,1
SN2006gv,1,0,0,0,0,1,0,1,0,2
SN2006gw,0.5,0,0,0,0,1,0,1,0,1.5
SN2006hb,0,0,0,0,0,1,23,1,0,1
SN2006hc,1,0,0,0,0,1,0,1,0,2
SN2006hd,1,0,0,0,0,1,0,1,0,2
SN2006he,1,0,0,0,0,1,0,1,0,2
SN2006hl,1,0,0,0,0,1,1,1,0,2
SN2006hm,1,0,0,0,0,1,0,1,0,2
SN2006hn,0,0,0,0,0,1,1,1,0,1
SN2006hp,1,0,0,0,0,1,0,1,0,2
SN2006hq,0.5,0,0,0,0,1,0,1,0,1.5
SN2006hr,1,0,0,0,0,1,0,1,0,2
SN2006ht,1,0,0,0,0,1,0,1,0,2
SN2006hu,1,0,0,0,0,1,0,1,0,2
SN2006hy,1,0,0,0,0,1,1,1,0,2
SN2006ib,1,0,0,0,0,1,0,1,0,2
SN2006iy,1,0,0,0,0,1,0,1,0,2
SN2006iz,1,0,0,0,0,1,0,1,0,2
SN2006jg,1,0,0,0,0,1,0,1,0,2
SN2006jh,1,0,0,0,0,1,1,1,0,2
SN2006jm,1,0,0,0,0,1,0,1,0,2
SN2006jr,1,0,0,0,0,1,1,1,0,2
SN2006js,1,0,0,0,0,1,1,1,0,2
SN2006jt,1,0,0,0,0,1,1,1,0,2
SN2006ju,0.5,0,0,0,0,1,1,1,0,1.5
SN2006jw,1,0,0,0,0,1,1,1,0,2
SN2006jy,1,0,0,0,0,1,1,1,0,2
SN2006jz,1,0,0,0,0,1,1,1,0,2
SN2006ka,1,0,0,0,0,1,0,1,0,2
SN2006kd,1,0,0,0,0,1,1,1,0,2
SN2006kj,1,0,0,0,0,1,1,1,0,2
SN2006kk,1,0,0,0,0,1,0,1,0,2
SN2006ko,0.5,0,0,0,0,1,0,1,0,1.5
SN2006kp,0.5,0,0,0,0,1,0,1,0,1.5
SN2006kq,1,0,0,0,0,1,1,1,0,2
SN2006kr,1,0,0,0,0,1,0,1,0,2
SN2006ku,1,0,0,0,0,1,0,1,0,2
SN2006kx,1,0,0,0,0,1,0,1,0,2
SN2006lb,1,0,0,0,0,1,0,1,0,2
SN2006lj,1,0,0,0,0,1,0,1,0,2
SN2006ll,1,0,0,0,0,1,0,1,0,2
SN2006lo,1,0,0,0,0,1,0,1,0,2
SN2006lp,1,0,0,0,0,1,1,1,0,2
SN2006lq,1,0,0,0,0,1,0,1,0,2
SN2006lw,0,1,0,0,0,1,1,1,0,2
SN2006ly,0,0.5,0,0,0,1,1,1,0,1.5
SN2006mr,0,0,0,0,0,1,15,1,0,1
SN2006mt,1,0,0,0,0,1,0,1,0,2
SN2006mw,0.5,0,0,0,0,1,0,1,0,1.5
SN2006na,1,0,0,0,0,1,0,1,0,2
SN2006nb,1,0,0,0,0,1,0,1,0,2
SN2006nc,1,0,0,0,0,1,1,1,0,2
SN2006nd,1,0,0,0,0,1,3,1,0,2
SN2006nf,1,0,0,0,0,1,0,1,0,2
SN2006ng,1,0,0,0,0,1,0,1,0,2
SN2006ni,1,0,0,0,0,1,0,1,0,2
SN2006nj,1,0,0,0,0,1,0,1,0,2
SN2006nk,1,0,0,0,0,1,0,1,0,2
SN2006nl,1,0,0,0,0,1,0,1,0,2
SN2006nn,1,0,0,0,0,1,0,1,0,2
SN2006np,1,0,0,0,0,1,3,1,0,2
SN2006nu,1,0,0,0,0,1,0,1,0,2
SN2006nv,1,0,0,0,0,1,0,1,0,2
SN2006nz,1,0,0,0,0,1,3,1,0,2
SN2006oc,0.5,0,0,0,0,1,0,1,0,1.5
SN2006od,1,0,0,0,0,1,0,1,0,2
SN2006oe,1,0,0,0,0,1,0,1,0,2
SN2006of,1,0,0,0,0,1,0,1,0,2
SN2006oi,1,0,0,0,0,1,0,1,0,2
SN2006oj,1,0,0,0,0,1,0,1,0,2
SN2006ok,1,0,0,0,0,1,0,1,0,2
SN2006ol,1,0,0,0,0,1,0,1,0,2
SN2006oy,0.5,0,0,0,0,1,0,1,0,1.5
SN2006pa,1,0,0,0,0,1,0,1,0,2
SN2006pb,1,0,0,0,0,1,0,1,0,2
SN2006pd,1,0,0,0,0,1,0,1,0,2
SN2006pe,1,0,0,0,0,1,1,1,0,2
SN2006pi,1,0,0,0,0,1,0,1,0,2
SN2006pj,1,0,0,0,0,1,0,1,0,2
SN2006pk,1,0,0,0,0,1,1,1,0,2
SN2006pl,1,0,0,0,0,1,1,1,0,2
SN2006pm,1,0,0,0,0,1,0,1,0,2
SN2006pn,1,0,0,0,0,1,1,1,0,2
SN2006pp,1,0,0,0,0,1,0,1,0,2
SN2006pq,1,0,0,0,0,1,0,1,0,2
SN2006pr,1,0,0,0,0,1,3,1,0,2
SN2006ps,1,0,0,0,0,1,2,1,0,2
SN2006pt,1,0,0,0,0,1,0,1,0,2
SN2006pw,1,0,0,0,0,1,0,1,0,2
SN2006px,1,0,0,0,0,1,0,1,0,2
SN2006py,1,0,0,0,0,1,4,1,0,2
SN2006qa,1,0,0,0,0,1,0,1,0,2
SN2006qb,1,0,0,0,0,1,0,1,0,2
SN2006qd,1,0,0,0,0,1,0,1,0,2
SN2006qg,1,0,0,0,0,1,1,1,0,2
SN2006qh,1,0,0,0,0,1,1,1,0,2
SN2006rd,0,0,0,0,0,1,0,1,0,1
SN2006ro,0,0,0,0,0,1,0,1,0,1
SN2006rz,0,0,0,0,0,1,1,1,0,1
SN2006sb,0,1,0,0,0,1,1,1,0,2
SN2006sd,0,1,0,0,0,1,1,1,0,2
SN2006sg,0,1,0,0,0,-1,1,-1,-1,-1
SN2006sh,0,-1,0,0,0,1,1,-1,-1,-1
SN2006sk,0,1,0,0,0,1,1,1,0,2
SN2006sn,0,1,0,0,0,1,2,1,0,2
SN2006so,0,1,0,0,0,1,1,1,0,2
SN2006sq,0,1,0,0,0,1,2,1,0,2
SN2006sr,0,0,0,0,0,1,8,1,0,1
SN2006su,0,0,0,0,0,1,2,1,0,1
SN2006sw,1,0,0,0,0,1,0,1,0,2
SN2006sx,1,0,0,0,0,1,1,1,0,2
SN2006sy,1,0,0,0,0,1,1,1,0,2
SN2006sz,0.5,0,0,0,0,1,0,1,0,1.5
SN2006ta,1,0,0,0,0,1,0,1,0,2
SN2006tb,1,0,0,0,0,1,0,1,0,2
SN2006tk,0,1,0,0,0,1,3,1,0,2
SN2006tl,0,1,0,0,0,1,1,1,0,2
SN2006tm,0,1,0,0,0,1,1,1,0,2
SN2006tu,0,1,0,0,0,1,1,1,0,2
SN2006tw,0,1,0,0,0,1,1,1,0,2
SN2006ty,0,1,0,0,0,1,1,1,0,2
SN2007N,0,0,0,0,0,1,7,1,0,1
SN2007R,0,0,0,0,0,1,1,1,0,1
SN2007S,0,0,0,0,0,1,34,1,0,1
SN2007ae,0,0,0,0,0,1,2,1,0,1
SN2007al,0,0,0,0,0,1,13,1,0,1
SN2007ao,0,0,0,0,0,1,5,1,0,1
SN2007ar,0,0,0,0,0,1,0,1,0,1
SN2007au,0,0,0,0,0,1,6,1,0,1
SN2007ax,0,0,0,0,0,1,8,1,0,1
SN2007bj,0,0,0,0,0,1,10,1,0,1
SN2007cj,0,0,0,0,0,1,1,1,0,1
SN2007cv,0,0,0,0,0,1,0,1,0,1
SN2007cz,0,0,0,0,0,1,0,1,0,1
SN2007da,0,0,0,0,0,1,0,1,0,1
SN2007dd,0,0,0,0,0,1,0,1,0,1
SN2007de,0,0,0,0,0,1,0,1,0,1
SN2007dh,0,0,0,0,0,1,0,1,0,1
SN2007di,0,0,0,0,0,1,0,1,0,1
SN2007dj,0,0,0,0,0,1,0,1,0,1
SN2007do,0,0,0,0,0,1,0,1,0,1
SN2007dr,0,0,0,0,0,1,0,1,0,1
SN2007ds,0,0,0,0,0,1,0,1,0,1
SN2007du,0,0,0,0,0,1,0,1,0,1
SN2007dx,0,0,0,0,0,1,0,1,0,1
SN2007ev,0,0,0,0,0,1,0,1,0,1
SN2007fd,0,0,0,0,0,1,0,1,0,1
SN2007fq,0,0,0,0,0,1,1,1,0,1
SN2007fr,1,0,0,0,0,1,2,1,0,2
SN2007fs,0,0,0,0,0,1,14,1,0,1
SN2007fu,0,0,0,0,0,1,0,1,0,1
SN2007gi,0,0,0,0,0,1,5,1,0,1
SN2007gt,1,0,0,0,0,1,0,1,0,2
SN2007ht,1,0,0,0,0,1,0,1,0,2
SN2007hx,1,0,0,0,0,1,0,1,0,2
SN2007hy,1,0,0,0,0,1,0,1,0,2
SN2007ia,1,0,0,0,0,1,0,1,0,2
SN2007ic,1,0,0,0,0,1,0,1,0,2
SN2007ie,1,0,0,0,0,0.5,1,1,0,1.5
SN2007ij,1,0,0,0,0,1,0,1,0,2
SN2007ik,1,0,0,0,0,1,0,1,0,2
SN2007im,0,0,0,0,0,1,0,1,0,1
SN2007ip,0,0,0,0,0,1,0,1,0,1
SN2007is,0,0,0,0,0,1,4,1,0,1
SN2007ix,1,0,0,0,0,1,1,1,0,2
SN2007iy,1,0,0,0,0,1,0,1,0,2
SN2007jb,1,0,0,0,0,1,1,1,0,2
SN2007jc,-1,0,0,0,0,-1,1,-1,0,-2
SN2007je,1,0,0,0,0,1,1,1,0,2
SN2007jg,1,0,0,0,0,1,11,1,0,2
SN2007jh,-1,0,0,0,0,1,2,1,1,1
SN2007jj,1,0,0,0,0,1,1,1,0,2
SN2007jk,1,0,0,0,0,1,1,1,0,2
SN2007jo,1,0,0,0,0,1,1,1,0,2
SN2007jp,1,0,0,0,0,1,1,1,0,2
SN2007jq,1,0,0,0,0,1,1,1,0,2
SN2007jr,1,0,0,0,0,1,0,1,0,2
SN2007jt,1,0,0,0,0,1,1,1,0,2
SN2007ju,1,0,0,0,0,-1,1,-1,1,1
SN2007jv,0,0,0,0,0,0.5,1,1,0,0.5
SN2007jw,1,0,0,0,0,1,1,1,0,2
SN2007jy,-1,0,0,0,0,-1,1,-1,0,-2
SN2007jz,1,0,0,0,0,1,1,1,0,2
SN2007kb,1,0,0,0,0,1,1,1,0,2
SN2007kd,0,0,0,0,0,1,2,1,0,1
SN2007kp,1,0,0,0,0,1,0,1,0,2
SN2007kq,1,0,0,0,0,1,0,1,0,2
SN2007kr,1,0,0,0,0,0.5,0,1,0,1.5
SN2007ku,1,0,0,0,0,1,0,1,0,2
SN2007kx,1,0,0,0,0,1,0,1,0,2
SN2007la,1,0,0,0,0,1,0,1,0,2
SN2007lc,1,0,0,0,0,1,0,1,0,2
SN2007le,0,0,0,0,0,1,58,1,0,1
SN2007lf,1,0,0,0,0,1,1,1,0,2
SN2007lg,1,0,0,0,0,1,0,1,0,2
SN2007lh,1,0,0,0,0,1,1,1,0,2
SN2007li,1,0,0,0,0,1,0,1,0,2
SN2007lk,1,0,0,0,0,0.5,0,1,0,1.5
SN2007lm,1,0,0,0,0,1,1,1,0,2
SN2007lo,1,0,0,0,0,1,0,1,0,2
SN2007lp,1,0,0,0,0,1,0,1,0,2
SN2007lt,1,0,0,0,0,1,0,1,0,2
SN2007lv,0,0,0,0,0,0.5,0,1,-1,-1
SN2007ly,1,0,0,0,0,1,0,1,0,2
SN2007ma,1,0,0,0,0,1,1,1,0,2
SN2007mc,1,0,0,0,0,1,0,1,0,2
SN2007me,1,0,0,0,0,-1,1,1,0,0
SN2007mf,1,0,0,0,0,1,1,1,0,2
SN2007mh,1,0,0,0,0,1,0,1,0,2
SN2007mi,1,0,0,0,0,1,0,1,0,2
SN2007mk,1,0,0,0,0,1,1,1,0,2
SN2007mm,1,0,0,0,0,1,0,1,0,2
SN2007mo,1,0,0,0,0,1,1,1,0,2
SN2007mp,1,0,0,0,0,1,2,1,0,2
SN2007mt,0.5,0,0,0,0,0.5,0,1,-1,-1
SN2007mu,1,0,0,0,0,1,0,1,0,2
SN2007mv,1,0,0,0,0,1,1,1,0,2
SN2007mw,1,0,0,0,0,1,0,1,0,2
SN2007mx,1,0,0,0,0,1,0,1,0,2
SN2007my,1,0,0,0,0,1,0,1,0,2
SN2007mz,1,0,0,0,0,1,1,1,0,2
SN2007na,1,0,0,0,0,1,0,1,0,2
SN2007nb,1,0,0,0,0,1,1,1,0,2
SN2007nd,1,0,0,0,0,1,0,1,0,2
SN2007ne,1,0,0,0,0,1,1,1,0,2
SN2007nf,1,0,0,0,0,1,1,1,0,2
SN2007ng,0.5,0,0,0,0,1,0,1,0,1.5
SN2007nq,0,0,0,0,0,1,16,1,0,1
SN2007nz,0.5,0,0,0,0,0.5,0,1,-1,-1
SN2007oh,1,0,0,0,0,1,0,1,0,2
SN2007oi,1,0,0,0,0,0.5,0,1,0,1.5
SN2007oj,1,0,0,0,0,1,0,1,0,2
SN2007ol,1,0,0,0,0,1,1,1,0,2
SN2007om,1,0,0,0,0,1,0,1,0,2
SN2007on,0,0,0,0,0,1,32,1,0,1
SN2007oq,0.5,0,0,0,0,0.5,0,1,-1,-1
SN2007os,0.5,0,0,0,0,0.5,0,1,-1,-1
SN2007ot,1,0,0,0,0,1,0,1,0,2
SN2007ox,0.5,0,0,0,0,0.5,0,1,-1,-1
SN2007oy,1,0,0,0,0,1,0,1,0,2
SN2007oz,1,0,0,0,0,1,0,1,0,2
SN2007pb,1,0,0,0,0,1,0,1,0,2
SN2007pc,1,0,0,0,0,1,0,1,0,2
SN2007pe,1,0,0,0,0,1,0,1,0,2
SN2007pf,1,0,0,0,0,1,1,1,0,2
SN2007pi,1,0,0,0,0,1,0,1,0,2
SN2007pj,1,0,0,0,0,1,0,1,0,2
SN2007pn,0.5,0,0,0,0,0.5,0,1,-1,-1
SN2007pq,1,0,0,0,0,1,0,1,0,2
SN2007pr,1,0,0,0,0,1,0,1,0,2
SN2007ps,1,0,0,0,0,1,0,1,0,2
SN2007pt,1,0,0,0,0,1,0,1,0,2
SN2007pu,1,0,0,0,0,1,1,1,0,2
SN2007pv,1,0,0,0,0,1,0,1,0,2
SN2007px,1,0,0,0,0,1,2,1,0,2
SN2007py,1,0,0,0,0,1,0,1,0,2
SN2007pz,1,0,0,0,0,1,0,1,0,2
SN2007qa,1,0,0,0,0,1,2,1,0,2
SN2007qd,1,0,0,0,0,1,1,1,0,2
SN2007qe,0,0,0,0,0,1,13,1,0,1
SN2007qf,1,0,0,0,0,1,1,1,0,2
SN2007qg,1,0,0,0,0,1,1,1,0,2
SN2007qh,1,0,0,0,0,1,1,1,0,2
SN2007qi,1,0,0,0,0,1,1,1,0,2
SN2007qj,1,0,0,0,0,1,1,1,0,2
SN2007qk,1,0,0,0,0,1,0,1,0,2
SN2007ql,1,0,0,0,0,1,1,1,0,2
SN2007qo,1,0,0,0,0,1,1,1,0,2
SN2007qr,1,0,0,0,0,1,0,1,0,2
SN2007qs,1,0,0,0,0,1,1,1,0,2
SN2007qt,1,0,0,0,0,1,0,1,0,2
SN2007qu,1,0,0,0,0,1,0,1,0,2
SN2007qy,1,0,0,0,0,1,1,1,0,2
SN2007qz,1,0,0,0,0,1,1,1,0,2
SN2007ra,1,0,0,0,0,1,3,1,0,2
SN2007rd,0.5,0,0,0,0,0.5,1,1,-1,-1
SN2007re,1,0,0,0,0,1,1,1,0,2
SN2007rf,1,0,0,0,0,1,1,1,0,2
SN2007rg,0,0,0,0,0,0.5,3,1,-1,-1
SN2007rh,1,0,0,0,0,0.5,2,1,0,1.5
SN2007ri,1,0,0,0,0,1,2,1,0,2
SN2007rj,0,0,0,0,0,1,2,1,0,1
SN2007rk,1,0,0,0,0,1,0,1,0,2
SN2007rl,1,0,0,0,0,1,1,1,0,2
SN2007rm,1,0,0,0,0,1,0,1,0,2
SN2007rn,1,0,0,0,0,1,1,1,0,2
SN2007ro,1,0,0,0,0,1,1,1,0,2
SN2007rp,1,0,0,0,0,1,1,1,0,2
SN2007rv,0,0,0,0,0,1,0,1,0,1
SN2007sb,1,0,0,0,0,1,0,1,0,2
SN2007sc,1,0,0,0,0,1,0,1,0,2
SN2007se,1,0,0,0,0,1,1,1,0,2
SN2007sf,1,0,0,0,0,1,1,1,0,2
SN2007sg,1,0,0,0,0,1,1,1,0,2
SN2007sl,1,0,0,0,0,1,1,1,0,2
SN2007sn,1,0,0,0,0,1,1,1,0,2
SN2007sp,0,0,0,0,0,1,0,1,0,1
SN2007sr,0,0,0,0,0,1,35,1,0,1
SN2007tf,0.966,1,0,0,0,1,1,1,0,2.966
SN2007tl,0,1,0,0,0,1,1,1,0,2
SN2007tq,0,1,0,0,0,1,2,1,0,2
SN2007tr,0.999,0.5,0,0,0,1,0,1,0,2.499
SN2007ts,0.999,1,0,0,0,1,1,1,0,2.999
SN2007tt,0.995,1,0,0,0,1,3,1,0,2.995
SN2007tv,0,1,0,0,0,1,1,1,0,2
SN2007ui,0,1,0,0,0,1,1,1,0,2
SN2007uj,0,1,0,0,0,1,1,1,0,2
SN2007um,0,1,0,0,0,1,1,1,0,2
SN2007un,0,1,0,0,0,1,4,1,0,2
SN2007uo,0,1,0,0,0,1,1,1,0,2
SN2007ur,0,0.5,0,0,0,1,1,1,0,1.5
SN2007ut,0,1,0,0,0,1,1,1,0,2
SN2007uw,0,0,0,0,0,1,0,1,0,1
SN2007ux,0,0,0,0,0,1,8,1,0,1
SN2008J,0,0,0,0,0,-1,16,-1,99,99
SN2008ac,0,0,0,0,0,0,0,1,1,1
SN2008ae,0,0,0,0,0,1,9,1,0,1
SN2008af,0,0,0,0,0,1,3,1,0,1
SN2008ah,0,0,0,0,0,1,0,1,0,1
SN2008ar,0,0,0,0,0,1,35,1,0,1
SN2008bg,0,0,0,0,0,1,1,1,0,1
SN2008bi,0,0,0,0,0,1,1,1,0,1
SN2008ca,0,0,0,0,0,0,1,1,1,1
SN2008cj,0,0,0,0,0,1,0,1,0,1
SN2008cl,0,0,0,0,0,1,1,1,0,1
SN2008cr,0,0,0,0,0,1,0,1,0,1
SN2008dh,0,0,0,0,0,1,2,1,0,1
SN2008dm,0,0,0,0,0,0,0,1,1,1
SN2008dr,0,0,0,0,0,1,5,1,0,1
SN2008ds,0,0,0,0,0,1,11,1,0,1
SN2008dx,0,0,0,0,0,1,4,1,0,1
SN2008ee,0,0,0,0,0,1,3,1,0,1
SN2008fj,0,0,0,0,0,1,1,1,0,1
SN2008hd,0,0,0,0,0,1,0,1,0,1
SN2008hr,0,0,0,0,0,1,1,1,0,1
SN2008hv,0,0,0,0,0,1,15,1,0,1
SN2008hz,0,0,0,0,0,1,1,1,0,1
SN2008iq,0,0,0,0,0,1,0,1,0,1
SN2008ir,0,0,0,0,0,1,0,1,0,1
SN2008s1,0,0,0,0,0,1,20,1,0,1
SN2009L,0,0,0,0,0,1,0,1,0,1
SN2009an,0,0,0,0,0,1,0,1,0,1
SN2009as,0,0,0,0,0,1,0,1,0,1
SN2009cj,0,0,0,0,0,0,0,1,1,1
SN2009cn,0,0,0,0,0,0,0,1,1,1
SN2009cp,0,0,0,0,0,0,0,1,1,1
SN2009cs,0,0,0,0,0,0,0,1,1,1
